# wavelength	flux
9.840369220171796769e+02	3.770171441497472591e-16
9.840568551085568743e+02	3.095063418525337761e-16
9.840767881999339579e+02	2.713220701205303152e-16
9.840967212913111553e+02	3.452430324741071312e-16
9.841166543826883526e+02	3.441003056189222750e-16
9.841365874740654363e+02	2.547058512640223071e-16
9.841565205654426336e+02	3.257103203615249569e-16
9.841764536568198309e+02	3.074889211304108463e-16
9.841963867481970283e+02	3.071163854522965643e-16
9.842163198395742256e+02	3.091796783024692349e-16
9.842362529309514230e+02	3.349924779744520038e-16
9.842561860223286203e+02	3.057488242891748947e-16
9.842761191137058177e+02	2.992994624892214486e-16
9.842960522050830150e+02	2.974559482190816673e-16
9.843159852964600987e+02	2.809452379040660230e-16
9.843359183878372960e+02	2.799256749333678624e-16
9.843558514792144933e+02	2.951453746878699444e-16
9.843757845705915770e+02	3.253675367156829822e-16
9.843957176619687743e+02	3.087117455386704373e-16
9.844156507533459717e+02	2.913973862451676739e-16
9.844355838447231690e+02	2.664410692317570111e-16
9.844555169361003664e+02	3.386047029175771710e-16
9.844754500274775637e+02	2.913276383759172026e-16
9.844953831188547611e+02	2.919400696665616635e-16
9.845153162102319584e+02	2.802813228920962617e-16
9.845352493016091557e+02	2.749516857088537972e-16
9.845551823929862394e+02	2.976066406743541276e-16
9.845751154843634367e+02	3.168710815706731040e-16
9.845950485757406341e+02	3.000250785574427653e-16
9.846149816671177177e+02	3.197189386882400702e-16
9.846349147584949151e+02	3.088593939692887026e-16
9.846548478498721124e+02	3.053400779525654914e-16
9.846747809412493098e+02	3.174149296623695682e-16
9.846947140326265071e+02	3.088497324997340832e-16
9.847146471240037044e+02	2.970655454397362399e-16
9.847345802153809018e+02	3.131745503795165322e-16
9.847545133067580991e+02	2.898549921877767964e-16
9.847744463981352965e+02	2.908838195813355509e-16
9.847943794895124938e+02	3.095451465494298638e-16
9.848143125808895775e+02	2.748961785810290388e-16
9.848342456722667748e+02	2.855905254054862162e-16
9.848541787636439722e+02	2.930387243387096944e-16
9.848741118550210558e+02	2.866685071797653219e-16
9.848940449463982532e+02	3.017553286406668856e-16
9.849139780377754505e+02	2.741024028303333526e-16
9.849339111291526478e+02	2.964399057290705323e-16
9.849538442205298452e+02	2.905888668272338425e-16
9.849737773119070425e+02	2.922881207985443758e-16
9.849937104032842399e+02	3.035249128163791275e-16
9.850136434946614372e+02	3.399829049320987227e-16
9.850335765860386346e+02	3.096322585940990482e-16
9.850535096774157182e+02	3.209732621342256806e-16
9.850734427687929156e+02	3.140717964986752516e-16
9.850933758601701129e+02	2.877219249985740529e-16
9.851133089515471966e+02	3.062990251279757662e-16
9.851332420429243939e+02	3.157834383268393790e-16
9.851531751343015912e+02	3.010906195353090734e-16
9.851731082256787886e+02	3.300106801649554380e-16
9.851930413170559859e+02	2.945232289881116608e-16
9.852129744084331833e+02	2.734533108949405416e-16
9.852329074998103806e+02	2.831721404619567820e-16
9.852528405911875780e+02	3.165575205615114027e-16
9.852727736825647753e+02	3.035725319498825802e-16
9.852927067739418590e+02	2.800598502461688639e-16
9.853126398653190563e+02	3.264730470607478527e-16
9.853325729566962536e+02	3.251446082318774911e-16
9.853525060480733373e+02	3.032061107908562902e-16
9.853724391394505346e+02	3.047279642992762510e-16
9.853923722308277320e+02	2.909118246081541462e-16
9.854123053222049293e+02	2.989537406978436855e-16
9.854322384135821267e+02	2.923173963747838526e-16
9.854521715049593240e+02	3.022581221042011180e-16
9.854721045963365214e+02	3.236579860001073889e-16
9.854920376877137187e+02	2.839655456357380444e-16
9.855119707790909160e+02	2.672418594740471470e-16
9.855319038704679997e+02	3.270386268414973100e-16
9.855518369618451970e+02	3.239966403603314988e-16
9.855717700532223944e+02	2.933612850729359726e-16
9.855917031445994780e+02	2.939105329996711830e-16
9.856116362359766754e+02	2.841827566471495691e-16
9.856315693273538727e+02	3.166320065213105777e-16
9.856515024187310701e+02	2.897751063929388752e-16
9.856714355101082674e+02	3.151264583971252623e-16
9.856913686014854648e+02	3.235832618122917986e-16
9.857113016928626621e+02	3.059247689141873739e-16
9.857312347842398594e+02	3.049703216013093876e-16
9.857511678756170568e+02	2.701785491719574080e-16
9.857711009669941404e+02	2.962806105954275205e-16
9.857910340583713378e+02	2.871133582957514398e-16
9.858109671497485351e+02	2.932685349652116268e-16
9.858309002411256188e+02	2.901460009447178520e-16
9.858508333325028161e+02	2.766133261233503192e-16
9.858707664238800135e+02	3.248247209453909842e-16
9.858906995152572108e+02	2.982401683793411409e-16
9.859106326066344081e+02	2.808446262717999731e-16
9.859305656980116055e+02	2.629697164556720748e-16
9.859504987893888028e+02	2.884166508340001893e-16
9.859704318807660002e+02	3.261412219036609805e-16
9.859903649721431975e+02	2.723238453993361355e-16
9.860102980635202812e+02	3.272966542530546512e-16
9.860302311548974785e+02	3.637714017392621206e-16
9.860501642462746759e+02	3.563065003751099717e-16
9.860700973376518732e+02	3.648888499549273563e-16
9.860900304290289569e+02	3.844149181528295047e-16
9.861099635204061542e+02	4.408621202001421387e-16
9.861298966117833515e+02	3.905515130370093005e-16
9.861498297031605489e+02	3.362887560211063036e-16
9.861697627945377462e+02	4.739945550858229439e-16
9.861896958859149436e+02	4.363297527785027843e-16
9.862096289772921409e+02	4.129285353166918136e-16
9.862295620686693383e+02	3.801008205337857429e-16
9.862494951600465356e+02	3.876991825266896475e-16
9.862694282514236193e+02	3.859388363040583978e-16
9.862893613428008166e+02	3.373576586609820273e-16
9.863092944341780139e+02	2.752124659774897149e-16
9.863292275255550976e+02	3.351059803893840800e-16
9.863491606169322949e+02	2.955483241427465761e-16
9.863690937083094923e+02	2.939609049902532122e-16
9.863890267996866896e+02	2.776262981189276573e-16
9.864089598910638870e+02	3.064654406323316345e-16
9.864288929824410843e+02	3.004631269400712471e-16
9.864488260738182817e+02	3.205138791092382311e-16
9.864687591651954790e+02	2.995007386933127517e-16
9.864886922565726763e+02	2.866857125365064249e-16
9.865086253479497600e+02	2.812829658220040736e-16
9.865285584393269573e+02	2.957876109503459160e-16
9.865484915307041547e+02	2.783776428129218234e-16
9.865684246220812383e+02	2.536868970982549855e-16
9.865883577134584357e+02	2.851710852779177274e-16
9.866082908048356330e+02	2.696126517538527303e-16
9.866282238962128304e+02	2.841205261953059797e-16
9.866481569875900277e+02	2.765618159322454171e-16
9.866680900789672251e+02	2.803339448139444351e-16
9.866880231703444224e+02	2.889011007402704457e-16
9.867079562617216197e+02	2.551962039311437419e-16
9.867278893530988171e+02	3.087580147134142035e-16
9.867478224444759007e+02	2.367849899105058629e-16
9.867677555358530981e+02	-5.510293429024045765e-17
9.867876886272302954e+02	2.052894726651735948e-16
9.868076217186073791e+02	1.876595935988186045e-16
9.868275548099845764e+02	2.936853545845995476e-16
9.868474879013617738e+02	2.811477581877986059e-16
9.868674209927389711e+02	2.876047168144977391e-16
9.868873540841161685e+02	2.910462116791919613e-16
9.869072871754933658e+02	2.801551414527349727e-16
9.869272202668705631e+02	2.876522830084419884e-16
9.869471533582477605e+02	2.879252658454742883e-16
9.869670864496249578e+02	2.975524040959502507e-16
9.869870195410020415e+02	3.285131259142098350e-16
9.870069526323792388e+02	2.976825824720313960e-16
9.870268857237564362e+02	2.767944852949443327e-16
9.870468188151335198e+02	2.764841535988940384e-16
9.870667519065107172e+02	3.058472653995136055e-16
9.870866849978879145e+02	3.054537127163955762e-16
9.871066180892651118e+02	2.943635368077746235e-16
9.871265511806423092e+02	3.018792336789824287e-16
9.871464842720195065e+02	3.017754986127233786e-16
9.871664173633967039e+02	2.943156529764751539e-16
9.871863504547739012e+02	3.013785842675959338e-16
9.872062835461510986e+02	2.895183760005820171e-16
9.872262166375281822e+02	2.826519828230038365e-16
9.872461497289053796e+02	2.749052312456528192e-16
9.872660828202825769e+02	2.898912557858311211e-16
9.872860159116597742e+02	3.002374191294075777e-16
9.873059490030368579e+02	3.052892559757302334e-16
9.873258820944140552e+02	3.146539198916757695e-16
9.873458151857912526e+02	2.992255588645735109e-16
9.873657482771684499e+02	3.103519454316895848e-16
9.873856813685456473e+02	2.646832376381879227e-16
9.874056144599228446e+02	2.948904177707464000e-16
9.874255475513000420e+02	2.971358756441379485e-16
9.874454806426772393e+02	2.853836111383397517e-16
9.874654137340544366e+02	2.912326383369267125e-16
9.874853468254315203e+02	2.702550203652267103e-16
9.875052799168087176e+02	2.822243370637588216e-16
9.875252130081859150e+02	2.692890851680015876e-16
9.875451460995629986e+02	2.782971746829326649e-16
9.875650791909401960e+02	3.045005094831588696e-16
9.875850122823173933e+02	2.739465487680385614e-16
9.876049453736945907e+02	2.959628408913091493e-16
9.876248784650717880e+02	3.050658245661123100e-16
9.876448115564489854e+02	2.893270789034005537e-16
9.876647446478261827e+02	2.857309475862732182e-16
9.876846777392033800e+02	3.166967516022163283e-16
9.877046108305805774e+02	2.844094703094381029e-16
9.877245439219576610e+02	3.204390490423042340e-16
9.877444770133348584e+02	3.263603916787630307e-16
9.877644101047120557e+02	3.009946136446937188e-16
9.877843431960891394e+02	2.894321639284192903e-16
9.878042762874663367e+02	3.158767972394945639e-16
9.878242093788435341e+02	3.166690906825325551e-16
9.878441424702207314e+02	3.298615494266794778e-16
9.878640755615979288e+02	2.949355487449672932e-16
9.878840086529751261e+02	3.344865610769247712e-16
9.879039417443523234e+02	3.153301433511603198e-16
9.879238748357295208e+02	3.064887075686015261e-16
9.879438079271067181e+02	3.209212490173083462e-16
9.879637410184838018e+02	3.201552135956352383e-16
9.879836741098609991e+02	3.341875849163236049e-16
9.880036072012381965e+02	3.178163703398089032e-16
9.880235402926152801e+02	3.946347941779262654e-16
9.880434733839924775e+02	4.783237404792396730e-16
9.880634064753696748e+02	6.059736702732716664e-16
9.880833395667468722e+02	5.424470462621463953e-16
9.881032726581240695e+02	5.368827280129552862e-16
9.881232057495012668e+02	6.100503869088474106e-16
9.881431388408784642e+02	6.002946849388460064e-16
9.881630719322556615e+02	5.933546263646363034e-16
9.881830050236328589e+02	6.540329962115005828e-16
9.882029381150099425e+02	5.573517556393882844e-16
9.882228712063871399e+02	6.328523550302555655e-16
9.882428042977643372e+02	5.779578967241580725e-16
9.882627373891414209e+02	4.354098485280050125e-16
9.882826704805186182e+02	3.390621536486536965e-16
9.883026035718958155e+02	2.774137193189464296e-16
9.883225366632730129e+02	3.687804104821892307e-16
9.883424697546502102e+02	3.516801652358845934e-16
9.883624028460274076e+02	3.433078798269862753e-16
9.883823359374046049e+02	3.055400571374563114e-16
9.884022690287818023e+02	3.150051209274310838e-16
9.884222021201589996e+02	3.176308171848010080e-16
9.884421352115360833e+02	3.423637292583733491e-16
9.884620683029132806e+02	2.903286953635287639e-16
9.884820013942904779e+02	2.849690149804383734e-16
9.885019344856676753e+02	3.177058060704126153e-16
9.885218675770447589e+02	3.296116482374598575e-16
9.885418006684219563e+02	2.986688464599906220e-16
9.885617337597991536e+02	3.056917025047944329e-16
9.885816668511763510e+02	2.888494582002675351e-16
9.886015999425535483e+02	2.997191937843655561e-16
9.886215330339307457e+02	3.163605059919359728e-16
9.886414661253079430e+02	3.107629152297855307e-16
9.886613992166851403e+02	2.970853183650987075e-16
9.886813323080623377e+02	3.232471220811298498e-16
9.887012653994394213e+02	3.107449951889951819e-16
9.887211984908166187e+02	3.168831253203918761e-16
9.887411315821938160e+02	2.745399747569290038e-16
9.887610646735708997e+02	2.387980166492149111e-16
9.887809977649480970e+02	2.805256918973791274e-16
9.888009308563252944e+02	2.686836154293923730e-16
9.888208639477024917e+02	2.810933363209375171e-16
9.888407970390796891e+02	2.861682283452932508e-16
9.888607301304568864e+02	2.907015222092186645e-16
9.888806632218340837e+02	2.765474163721420939e-16
9.889005963132112811e+02	2.752669672536896088e-16
9.889205294045884784e+02	3.043037860811590584e-16
9.889404624959655621e+02	2.790047648312452260e-16
9.889603955873427594e+02	2.510923822412558602e-16
9.889803286787199568e+02	2.499546581744157246e-16
9.890002617700970404e+02	3.048369933214556404e-16
9.890201948614742378e+02	3.064465147399164213e-16
9.890401279528514351e+02	2.819760770008745065e-16
9.890600610442286325e+02	2.899807236408848566e-16
9.890799941356058298e+02	2.806403325128340766e-16
9.890999272269830271e+02	2.905706026793086717e-16
9.891198603183602245e+02	2.864969300683871227e-16
9.891397934097374218e+02	3.180856738774765673e-16
9.891597265011146192e+02	3.216715349201184444e-16
9.891796595924917028e+02	2.656063976715767033e-16
9.891995926838689002e+02	2.487104461842379625e-16
9.892195257752460975e+02	2.707282735547254489e-16
9.892394588666231812e+02	2.749111075367243959e-16
9.892593919580003785e+02	3.211505037784386429e-16
9.892793250493775759e+02	3.110869053321103006e-16
9.892992581407547732e+02	3.076827593264340726e-16
9.893191912321319705e+02	3.103897972165200114e-16
9.893391243235091679e+02	3.126696922731733675e-16
9.893590574148863652e+02	3.200875568389733011e-16
9.893789905062635626e+02	3.110319805394367795e-16
9.893989235976407599e+02	2.834099449618984268e-16
9.894188566890178436e+02	3.050396459540862318e-16
9.894387897803950409e+02	2.941916420590412039e-16
9.894587228717722382e+02	2.881987251385394189e-16
9.894786559631493219e+02	2.656399348823320532e-16
9.894985890545265192e+02	3.085504387017776965e-16
9.895185221459037166e+02	2.814309583597571609e-16
9.895384552372809139e+02	3.037322770697788209e-16
9.895583883286581113e+02	2.749334480307082280e-16
9.895783214200353086e+02	2.987991836547493774e-16
9.895982545114125060e+02	2.649481207226621034e-16
9.896181876027897033e+02	2.986046043048973036e-16
9.896381206941669006e+02	3.060037282667392357e-16
9.896580537855439843e+02	2.865736130198932386e-16
9.896779868769211816e+02	2.866283789938891494e-16
9.896979199682983790e+02	2.536043643254568946e-16
9.897178530596755763e+02	2.937919219172759793e-16
9.897377861510526600e+02	2.969601692471418846e-16
9.897577192424298573e+02	3.000303725133631047e-16
9.897776523338070547e+02	3.035791493947830044e-16
9.897975854251842520e+02	2.933761346192925246e-16
9.898175185165614494e+02	2.818780064674502196e-16
9.898374516079386467e+02	2.804472884101989012e-16
9.898573846993158440e+02	2.722915257984424636e-16
9.898773177906930414e+02	2.908909399520484074e-16
9.898972508820702387e+02	2.854222305467786274e-16
9.899171839734473224e+02	3.112828611105016626e-16
9.899371170648245197e+02	2.919637865890847839e-16
9.899570501562017171e+02	2.638452308857778010e-16
9.899769832475788007e+02	2.919726010256921489e-16
9.899969163389559981e+02	3.055063081684641479e-16
9.900168494303331954e+02	2.761903390453152030e-16
9.900367825217103928e+02	2.962112862426506763e-16
9.900567156130875901e+02	3.028227489728849142e-16
9.900766487044647874e+02	3.056397423274363019e-16
9.900965817958419848e+02	2.804938752222978877e-16
9.901165148872191821e+02	2.583271288717712546e-16
9.901364479785963795e+02	2.913769251055355622e-16
9.901563810699734631e+02	3.213298365352401393e-16
9.901763141613506605e+02	2.909413913519692417e-16
9.901962472527278578e+02	3.026603304052489021e-16
9.902161803441049415e+02	3.387183641511868574e-16
9.902361134354821388e+02	2.535645273071563408e-16
9.902560465268593362e+02	2.740362283813291104e-16
9.902759796182365335e+02	3.311857001512543645e-16
9.902959127096137308e+02	3.057477125584316235e-16
9.903158458009909282e+02	2.901708031282046419e-16
9.903357788923681255e+02	2.964608433247354746e-16
9.903557119837453229e+02	2.799350981749060665e-16
9.903756450751225202e+02	3.196684608185396343e-16
9.903955781664996039e+02	3.023019295894419263e-16
9.904155112578768012e+02	3.191829521210853100e-16
9.904354443492539986e+02	3.115206920802229091e-16
9.904553774406310822e+02	2.589868881283435495e-16
9.904753105320082796e+02	2.795646536093803185e-16
9.904952436233854769e+02	3.055604388677496180e-16
9.905151767147626742e+02	2.859686991466556596e-16
9.905351098061398716e+02	2.791165996500623954e-16
9.905550428975170689e+02	2.796237076876717043e-16
9.905749759888942663e+02	3.222823515542072017e-16
9.905949090802714636e+02	2.880530090018320775e-16
9.906148421716486610e+02	2.942263174703194269e-16
9.906347752630257446e+02	2.932010899667865031e-16
9.906547083544029419e+02	2.791656746214439414e-16
9.906746414457801393e+02	3.185198841420628030e-16
9.906945745371572229e+02	3.140797109627761589e-16
9.907145076285344203e+02	3.170019481610238934e-16
9.907344407199116176e+02	3.088662496422055420e-16
9.907543738112888150e+02	3.315189017368805249e-16
9.907743069026660123e+02	3.407546048866065937e-16
9.907942399940432097e+02	3.249138976328691010e-16
9.908141730854204070e+02	4.155475876593817119e-16
9.908341061767976043e+02	3.884059785816141577e-16
9.908540392681748017e+02	3.787915722951266115e-16
9.908739723595518853e+02	4.121453474778368061e-16
9.908939054509290827e+02	3.904750947832992015e-16
9.909138385423062800e+02	3.024053999579049594e-16
9.909337716336833637e+02	3.387389311699373759e-16
9.909537047250605610e+02	3.765211269497910612e-16
9.909736378164377584e+02	3.655325949948406246e-16
9.909935709078149557e+02	2.926571359959716321e-16
9.910135039991921531e+02	3.182399662227748584e-16
9.910334370905693504e+02	3.208421573158584759e-16
9.910533701819465477e+02	2.908939575069230008e-16
9.910733032733237451e+02	3.413379194196891880e-16
9.910932363647009424e+02	3.421616854306735967e-16
9.911131694560781398e+02	3.959206166616378950e-16
9.911331025474552234e+02	4.174577528345585660e-16
9.911530356388324208e+02	4.601207906845079451e-16
9.911729687302096181e+02	3.331291643091701532e-16
9.911929018215867018e+02	4.086149670932400857e-16
9.912128349129638991e+02	5.119052087060836642e-16
9.912327680043410965e+02	4.723806926235074848e-16
9.912527010957182938e+02	4.841009816355468318e-16
9.912726341870954911e+02	4.336647753682039419e-16
9.912925672784726885e+02	5.547452764420091921e-16
9.913125003698498858e+02	5.100894347649664613e-16
9.913324334612270832e+02	3.389690064942353252e-16
9.913523665526042805e+02	3.415050496080943021e-16
9.913722996439813642e+02	3.919787106135735931e-16
9.913922327353585615e+02	4.136718067279074621e-16
9.914121658267357589e+02	4.114996701440126140e-16
9.914320989181128425e+02	3.730955933621966621e-16
9.914520320094900399e+02	3.816973982300212939e-16
9.914719651008672372e+02	3.671086586118848605e-16
9.914918981922444345e+02	3.254061825939014597e-16
9.915118312836216319e+02	3.616975209772487713e-16
9.915317643749988292e+02	3.513323258621386946e-16
9.915516974663760266e+02	3.485574723967132084e-16
9.915716305577532239e+02	3.435626514556526078e-16
9.915915636491304213e+02	3.672221345570373351e-16
9.916114967405075049e+02	3.101133733081394908e-16
9.916314298318847023e+02	3.105152639718320546e-16
9.916513629232618996e+02	3.133254016534666028e-16
9.916712960146389833e+02	2.891567194018840325e-16
9.916912291060161806e+02	2.628090978330489781e-16
9.917111621973933779e+02	3.014439646232121251e-16
9.917310952887705753e+02	2.776095692182193849e-16
9.917510283801477726e+02	2.624901899284077340e-16
9.917709614715249700e+02	2.714620158452844866e-16
9.917908945629021673e+02	3.057390569405018686e-16
9.918108276542793647e+02	2.922079438361308359e-16
9.918307607456565620e+02	2.961109922477398468e-16
9.918506938370336457e+02	3.125390109712797900e-16
9.918706269284108430e+02	3.457258412540420824e-16
9.918905600197880403e+02	3.018844746953435647e-16
9.919104931111651240e+02	2.588729621969378461e-16
9.919304262025423213e+02	2.941924626222088565e-16
9.919503592939195187e+02	3.287730856196781001e-16
9.919702923852967160e+02	2.977447070447565786e-16
9.919902254766739134e+02	3.189138868114340612e-16
9.920101585680511107e+02	3.099198792192510866e-16
9.920300916594283080e+02	2.933995339044604246e-16
9.920500247508055054e+02	2.769573009092743702e-16
9.920699578421827027e+02	3.402381530167978858e-16
9.920898909335597864e+02	3.298141685211924403e-16
9.921098240249369837e+02	3.275441731621101188e-16
9.921297571163141811e+02	2.891979593185034763e-16
9.921496902076912647e+02	3.004482244541554917e-16
9.921696232990684621e+02	3.198914157721247271e-16
9.921895563904456594e+02	3.358384521305222362e-16
9.922094894818228568e+02	3.129456926650802610e-16
9.922294225732000541e+02	4.486041072171648506e-16
9.922493556645772514e+02	3.886421154854408956e-16
9.922692887559544488e+02	3.062643497166975433e-16
9.922892218473316461e+02	2.900537008232467349e-16
9.923091549387088435e+02	4.471915738984998979e-16
9.923290880300860408e+02	4.530421363443037572e-16
9.923490211214631245e+02	3.835392449040461683e-16
9.923689542128403218e+02	4.014445420271568147e-16
9.923888873042175192e+02	3.905588716357385722e-16
9.924088203955946028e+02	3.937120311912315103e-16
9.924287534869718002e+02	3.289691472771878690e-16
9.924486865783489975e+02	3.357819656208522151e-16
9.924686196697261948e+02	2.965328675950316918e-16
9.924885527611033922e+02	2.813481608891630530e-16
9.925084858524805895e+02	2.856618349917331877e-16
9.925284189438577869e+02	2.966009213983876545e-16
9.925483520352349842e+02	2.696644531125332511e-16
9.925682851266121816e+02	3.044117033725951766e-16
9.925882182179892652e+02	3.668624896615890795e-16
9.926081513093664626e+02	3.414984851027530813e-16
9.926280844007436599e+02	3.409728217496429828e-16
9.926480174921207436e+02	3.350918984666359773e-16
9.926679505834979409e+02	3.628559444117374338e-16
9.926878836748751382e+02	3.299150183814749055e-16
9.927078167662523356e+02	2.753834342839370751e-16
9.927277498576295329e+02	3.591985090850525683e-16
9.927476829490067303e+02	4.351471889050173743e-16
9.927676160403839276e+02	5.121368192775985120e-16
9.927875491317611250e+02	4.579779032070729720e-16
9.928074822231383223e+02	5.195800683620364728e-16
9.928274153145154060e+02	4.661201662312325442e-16
9.928473484058926033e+02	5.383927230601136867e-16
9.928672814972698006e+02	5.069457249207913289e-16
9.928872145886468843e+02	5.884842927970424832e-16
9.929071476800240816e+02	5.676148832843542179e-16
9.929270807714012790e+02	5.027679466666963061e-16
9.929470138627784763e+02	4.331160833068403672e-16
9.929669469541556737e+02	3.814736227132685484e-16
9.929868800455328710e+02	3.178328345427211587e-16
9.930068131369100684e+02	3.066234387467741632e-16
9.930267462282872657e+02	3.085839759125330465e-16
9.930466793196644630e+02	2.861554699115252329e-16
9.930666124110415467e+02	3.175565165134590449e-16
9.930865455024187440e+02	2.968045534128635086e-16
9.931064785937959414e+02	2.988350766758892784e-16
9.931264116851730250e+02	2.939332705403490406e-16
9.931463447765502224e+02	3.032655089762824980e-16
9.931662778679274197e+02	2.700873607812295622e-16
9.931862109593046171e+02	2.894648541062273860e-16
9.932061440506818144e+02	3.023038354135732485e-16
9.932260771420590117e+02	3.023779243266783981e-16
9.932460102334362091e+02	2.771685032807163097e-16
9.932659433248134064e+02	2.908471589365872008e-16
9.932858764161906038e+02	2.964162152763270136e-16
9.933058095075676874e+02	3.052888589290362080e-16
9.933257425989448848e+02	3.035167601242618049e-16
9.933456756903220821e+02	3.112378095456195745e-16
9.933656087816991658e+02	2.769461306622824541e-16
9.933855418730763631e+02	2.977539449978375708e-16
9.934054749644535605e+02	2.899610301248611941e-16
9.934254080558307578e+02	3.023677864010909482e-16
9.934453411472079551e+02	2.874785883146956534e-16
9.934652742385851525e+02	2.945622983828037654e-16
9.934852073299623498e+02	2.854887491029176917e-16
9.935051404213395472e+02	2.627734695097050941e-16
9.935250735127167445e+02	2.987235594944273294e-16
9.935450066040939419e+02	3.135138135446714812e-16
9.935649396954710255e+02	2.591878466950796323e-16
9.935848727868482229e+02	2.934365651261231986e-16
9.936048058782254202e+02	3.193519351940625429e-16
9.936247389696025039e+02	2.956266746903675989e-16
9.936446720609797012e+02	3.054535274279383643e-16
9.936646051523568985e+02	3.020788952265180283e-16
9.936845382437340959e+02	3.185378571224123552e-16
9.937044713351112932e+02	3.065545379104709462e-16
9.937244044264884906e+02	3.398583381492931372e-16
9.937443375178656879e+02	2.998323520921628103e-16
9.937642706092428853e+02	2.350370050749486057e-16
9.937842037006200826e+02	3.360364725517225306e-16
9.938041367919971663e+02	3.697731330963712707e-16
9.938240698833743636e+02	3.738404794299680142e-16
9.938440029747515609e+02	3.363417485198689008e-16
9.938639360661286446e+02	3.455271326185721439e-16
9.938838691575058419e+02	3.142914162600305306e-16
9.939038022488830393e+02	2.778723611901050316e-16
9.939237353402602366e+02	3.298017806643388462e-16
9.939436684316374340e+02	3.457741221320355775e-16
9.939636015230146313e+02	3.418956906154561447e-16
9.939835346143918287e+02	3.341351747527122450e-16
9.940034677057690260e+02	2.899835823770818399e-16
9.940234007971462233e+02	2.949678418760813634e-16
9.940433338885233070e+02	3.059935374015925824e-16
9.940632669799005043e+02	3.347046455910631518e-16
9.940832000712777017e+02	3.451466560065773528e-16
9.941031331626547853e+02	3.184860028241726310e-16
9.941230662540319827e+02	3.084841583736550475e-16
9.941429993454091800e+02	3.135978815646864705e-16
9.941629324367863774e+02	3.224184856306987288e-16
9.941828655281635747e+02	2.923455072807208547e-16
9.942027986195407721e+02	3.236928466998428237e-16
9.942227317109179694e+02	3.015255974235037583e-16
9.942426648022951667e+02	2.954355893514229491e-16
9.942625978936723641e+02	3.266661176331626297e-16
9.942825309850494477e+02	2.630045242158483062e-16
9.943024640764266451e+02	2.600855163307119787e-16
9.943223971678038424e+02	2.631724220278618695e-16
9.943423302591809261e+02	2.979517271910214499e-16
9.943622633505581234e+02	2.790357344733792114e-16
9.943821964419353208e+02	2.874694562407330680e-16
9.944021295333125181e+02	3.110796790822790373e-16
9.944220626246897154e+02	2.946873680914217832e-16
9.944419957160669128e+02	2.564291927347703845e-16
9.944619288074441101e+02	2.926649975205133361e-16
9.944818618988213075e+02	2.885508526165807925e-16
9.945017949901985048e+02	2.837274234984411793e-16
9.945217280815755885e+02	3.216935048371878528e-16
9.945416611729527858e+02	3.034113839316674496e-16
9.945615942643299832e+02	2.999599893694021926e-16
9.945815273557070668e+02	2.775068664733648010e-16
9.946014604470842642e+02	2.957362331081390223e-16
9.946213935384614615e+02	2.818973294065594583e-16
9.946413266298386588e+02	2.843702420960683881e-16
9.946612597212158562e+02	2.883233713306838095e-16
9.946811928125930535e+02	3.062855784799381042e-16
9.947011259039702509e+02	3.177410373470624739e-16
9.947210589953474482e+02	2.864856010027175964e-16
9.947409920867246456e+02	2.975303547695420372e-16
9.947609251781018429e+02	2.883375061929911156e-16
9.947808582694789266e+02	3.092400029301815021e-16
9.948007913608561239e+02	3.209550509258597131e-16
9.948207244522333212e+02	3.051171494687600003e-16
9.948406575436104049e+02	2.600866545312348517e-16
9.948605906349876022e+02	2.762220498412780358e-16
9.948805237263647996e+02	2.939177857192820480e-16
9.949004568177419969e+02	2.622215216654505106e-16
9.949203899091191943e+02	3.050768624642062176e-16
9.949403230004963916e+02	3.106930085418574492e-16
9.949602560918735890e+02	2.856658583982326456e-16
9.949801891832507863e+02	2.602330588822118372e-16
9.950001222746279836e+02	3.000624538862403613e-16
9.950200553660050673e+02	2.868663158427288027e-16
9.950399884573822646e+02	2.885411911470261732e-16
9.950599215487594620e+02	2.842687834308550840e-16
9.950798546401365456e+02	2.814584869305429256e-16
9.950997877315137430e+02	2.823126931880692858e-16
9.951197208228909403e+02	2.695733441311442104e-16
9.951396539142681377e+02	2.724570678000714759e-16
9.951595870056453350e+02	2.949676565876241515e-16
9.951795200970225324e+02	2.853744525945975646e-16
9.951994531883997297e+02	2.964916541481918497e-16
9.952193862797769270e+02	2.783499289536788468e-16
9.952393193711541244e+02	2.784947980574389338e-16
9.952592524625312080e+02	2.821376485355632643e-16
9.952791855539084054e+02	3.087582264716510171e-16
9.952991186452856027e+02	3.112257657959008024e-16
9.953190517366626864e+02	2.805433737101530609e-16
9.953389848280398837e+02	2.931391506825185324e-16
9.953589179194170811e+02	3.161293454066743539e-16
9.953788510107942784e+02	3.102899267380828090e-16
9.953987841021714758e+02	3.013732373721163911e-16
9.954187171935486731e+02	2.838586341959267907e-16
9.954386502849258704e+02	2.967820011606428629e-16
9.954585833763030678e+02	3.064761079535111184e-16
9.954785164676802651e+02	2.974163229590179270e-16
9.954984495590573488e+02	2.832063394172021744e-16
9.955183826504345461e+02	3.009055693061136105e-16
9.955383157418117435e+02	3.131878646786561858e-16
9.955582488331888271e+02	2.876637179532299214e-16
9.955781819245660245e+02	2.866878036490949589e-16
9.955981150159432218e+02	2.988407412087240415e-16
9.956180481073204191e+02	3.021767540017055017e-16
